England and Wales Code,England and Wales,Highest level of qualification (8 categories) Code,Highest level of qualification (8 categories),Passports held (18 categories) Code,Passports held (18 categories),Occupation (current) (10 categories) Code,Occupation (current) (10 categories),Disability (3 categories) Code,Disability (3 categories),Observation
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,4,4. Administrative and secretarial occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,4,4. Administrative and secretarial occupations,1,Disabled under the Equality Act,6
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,4,4. Administrative and secretarial occupations,2,Not disabled under the Equality Act,147
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,5,5. Skilled trades occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,5,5. Skilled trades occupations,1,Disabled under the Equality Act,37
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,5,5. Skilled trades occupations,2,Not disabled under the Equality Act,701
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,6,"6. Caring, leisure and other service occupations",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,6,"6. Caring, leisure and other service occupations",1,Disabled under the Equality Act,49
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,6,"6. Caring, leisure and other service occupations",2,Not disabled under the Equality Act,597
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,7,7. Sales and customer service occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,7,7. Sales and customer service occupations,1,Disabled under the Equality Act,10
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,7,7. Sales and customer service occupations,2,Not disabled under the Equality Act,171
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,8,"8. Process, plant and machine operatives",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,8,"8. Process, plant and machine operatives",1,Disabled under the Equality Act,21
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,8,"8. Process, plant and machine operatives",2,Not disabled under the Equality Act,579
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,9,9. Elementary occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,9,9. Elementary occupations,1,Disabled under the Equality Act,65
K04000001,England and Wales,3,Apprenticeship,14,The Americas and the Caribbean: Central and South America,9,9. Elementary occupations,2,Not disabled under the Equality Act,1407
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",-8,Does not apply,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",-8,Does not apply,1,Disabled under the Equality Act,109
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",-8,Does not apply,2,Not disabled under the Equality Act,418
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",1,"1. Managers, directors and senior officials",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",1,"1. Managers, directors and senior officials",1,Disabled under the Equality Act,12
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",1,"1. Managers, directors and senior officials",2,Not disabled under the Equality Act,201
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",2,2. Professional occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",2,2. Professional occupations,1,Disabled under the Equality Act,6
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",2,2. Professional occupations,2,Not disabled under the Equality Act,97
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",3,3. Associate professional and technical occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",3,3. Associate professional and technical occupations,1,Disabled under the Equality Act,7
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",3,3. Associate professional and technical occupations,2,Not disabled under the Equality Act,200
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",4,4. Administrative and secretarial occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",4,4. Administrative and secretarial occupations,1,Disabled under the Equality Act,3
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",4,4. Administrative and secretarial occupations,2,Not disabled under the Equality Act,65
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",5,5. Skilled trades occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",5,5. Skilled trades occupations,1,Disabled under the Equality Act,24
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",5,5. Skilled trades occupations,2,Not disabled under the Equality Act,420
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",6,"6. Caring, leisure and other service occupations",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",6,"6. Caring, leisure and other service occupations",1,Disabled under the Equality Act,5
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",6,"6. Caring, leisure and other service occupations",2,Not disabled under the Equality Act,130
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",7,7. Sales and customer service occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",7,7. Sales and customer service occupations,1,Disabled under the Equality Act,5
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",7,7. Sales and customer service occupations,2,Not disabled under the Equality Act,46
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",8,"8. Process, plant and machine operatives",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",8,"8. Process, plant and machine operatives",1,Disabled under the Equality Act,2
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",8,"8. Process, plant and machine operatives",2,Not disabled under the Equality Act,71
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",9,9. Elementary occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",9,9. Elementary occupations,1,Disabled under the Equality Act,5
K04000001,England and Wales,3,Apprenticeship,15,"Antarctica and Oceania, including Australasia",9,9. Elementary occupations,2,Not disabled under the Equality Act,101
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,-8,Does not apply,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,-8,Does not apply,1,Disabled under the Equality Act,1
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,-8,Does not apply,2,Not disabled under the Equality Act,8
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,1,"1. Managers, directors and senior officials",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,1,"1. Managers, directors and senior officials",1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,1,"1. Managers, directors and senior officials",2,Not disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,2,2. Professional occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,2,2. Professional occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,2,2. Professional occupations,2,Not disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,3,3. Associate professional and technical occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,3,3. Associate professional and technical occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,3,3. Associate professional and technical occupations,2,Not disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,4,4. Administrative and secretarial occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,4,4. Administrative and secretarial occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,4,4. Administrative and secretarial occupations,2,Not disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,5,5. Skilled trades occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,5,5. Skilled trades occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,5,5. Skilled trades occupations,2,Not disabled under the Equality Act,3
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,6,"6. Caring, leisure and other service occupations",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,6,"6. Caring, leisure and other service occupations",1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,6,"6. Caring, leisure and other service occupations",2,Not disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,7,7. Sales and customer service occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,7,7. Sales and customer service occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,7,7. Sales and customer service occupations,2,Not disabled under the Equality Act,3
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,8,"8. Process, plant and machine operatives",-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,8,"8. Process, plant and machine operatives",1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,8,"8. Process, plant and machine operatives",2,Not disabled under the Equality Act,1
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,9,9. Elementary occupations,-8,Does not apply,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,9,9. Elementary occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,3,Apprenticeship,16,British Overseas Territories,9,9. Elementary occupations,2,Not disabled under the Equality Act,2
